src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts 
10.122.251.51,10.3.9.5,59988,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:00,160174.36981201172,5275.500699592153,68.67515703611086,37.45917656515138,31.215980470959483,6,5,376,469,92.0,54.0,62.666666666666664,13.792107243718133,223.0,60.0,93.8,64.64178215365042,223,54,76.81818181818181,47.364770532573104,2243.4214876033056,120,100,20,2,16017.436981201172,56934.59510803223,0.0,22057.851075310617,160174.36981201172,60934.30519104004,1990.5567169189453,32034.873962402344,25004.61851526171,112934.82780456543,62925.81558227539,0.0,28233.706951141357,28165.994559166254,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,76.81818181818181,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,4.0,0.0,3739.326007256154,62.666666666666664,93.8,0,6,5,376,469
10.122.251.51,10.3.9.5,59989,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:00,174167.15621948242,4616.254967077795,63.15771721126336,34.44966393341638,28.708053277846982,6,5,376,428,92.0,54.0,62.666666666666664,13.792107243718133,182.0,60.0,85.6,48.255984084878015,182,54,73.0909090909091,35.953137542828635,1292.6280991735537,120,100,20,2,17416.715621948242,53226.94778442383,999.6891021728516,19783.195397030973,174167.15621948242,70932.86514282227,1999.3782043457031,34833.431243896484,28226.60516034447,106930.97114562988,59931.51664733887,999.6891021728516,26732.74278640747,26268.266509277953,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.0909090909091,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,4.0,0.0,3106.419033125349,62.666666666666664,85.6,0,6,5,376,428
10.122.251.51,10.3.9.5,59990,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:00,157171.96464538574,5376.276881863152,69.98703633194636,38.17474709015256,31.8122892417938,6,5,376,469,92.0,54.0,62.666666666666664,13.792107243718133,223.0,60.0,93.8,64.64178215365042,223,54,76.81818181818181,47.364770532573104,2243.4214876033056,120,100,20,2,15717.196464538574,52927.73246765137,1000.6427764892578,20657.770344371667,157171.96464538574,59935.09292602539,1005.4111480712891,31434.39292907715,24177.17034065624,110927.34336853027,59926.509857177734,1000.6427764892578,27731.83584213257,26144.263152234817,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,76.81818181818181,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,4.0,0.0,3666.60674199324,62.666666666666664,93.8,0,6,5,376,469
10.122.251.51,106.63.15.43,59991,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:00,3017747.640609741,422308.0097388466,506.6692719511373,215.0610578785403,291.60821407259704,649,880,48302,1226117,1436.0,54.0,74.42526964560862,62.04139760110689,1436.0,60.0,1393.3147727272728,217.80987280391454,1436,54,833.4983649444081,673.705894734739,453879.6326003352,12980,17600,20,7,1974.9657333833386,887193.4413909912,0.0,22893.262357789004,2130554.19921875,89993.23844909668,0.0,3287.8922827449846,9098.329738624065,2960741.7583465576,888194.3225860596,0.0,3368.306892316903,30471.242055091498,0,0,0,0,1,0,0,0,0,0,0,1.3559322033898304,833.4983649444081,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294646.25,219.75,0.0,404489.8590275359,74.42526964560862,1393.3147727272728,0,649,880,48302,1226117
10.122.251.51,10.3.9.5,59993,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,62000.75149536133,11257.928059988464,177.41720438377234,96.77302057296674,80.64418381080561,6,5,367,331,83.0,54.0,61.166666666666664,10.652334120849863,85.0,60.0,66.2,9.682974749528164,85,54,63.45454545454545,10.525843834569848,110.79338842975207,120,100,20,2,6200.075149536133,15998.601913452148,999.45068359375,5861.013837426028,62000.75149536133,33999.91989135742,999.45068359375,12400.150299072266,12467.225019292991,53997.75505065918,20998.477935791016,999.6891021728516,13499.438762664795,8013.606080117204,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,63.45454545454545,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,0.0,1440.9676709178486,61.166666666666664,66.2,0,6,5,367,331
10.122.251.51,10.3.9.5,59994,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,60001.61170959473,12166.339856555342,183.32840879740925,99.99731388949596,83.3310949079133,6,5,367,363,83.0,54.0,61.166666666666664,10.652334120849863,117.0,60.0,72.6,22.32129028528593,117,54,66.36363636363636,17.91024454060112,320.77685950413223,120,100,20,2,6000.161170959473,21999.597549438477,999.2122650146484,7560.954784863349,60001.61170959473,24002.3136138916,2007.9612731933594,12000.322341918945,9939.14747039809,54000.8544921875,27991.056442260742,999.2122650146484,13500.213623046875,12578.953947187056,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,66.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,0.0,3114.21103095524,61.166666666666664,72.6,0,6,5,367,363
10.122.251.51,10.3.9.5,59995,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,62994.48013305664,12270.916409934222,174.61847413877933,95.24644043933418,79.37203369944515,6,5,367,406,83.0,54.0,61.166666666666664,10.652334120849863,160.0,60.0,81.2,39.46846842734083,160,54,70.27272727272727,29.48679491535432,869.4710743801653,120,100,20,2,6299.448013305664,18011.808395385742,1008.7490081787109,5799.551928290698,62994.48013305664,23990.631103515625,1008.7490081787109,12598.896026611328,8682.436624452455,50003.0517578125,22995.948791503906,2006.2923431396484,12500.762939453125,9550.59060504971,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,70.27272727272727,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,4.0,0.0,4591.384724036866,61.166666666666664,81.2,0,6,5,367,406
10.122.251.51,10.3.9.5,59996,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,63994.8844909668,12704.140439768418,171.88873903745707,93.75749402043112,78.13124501702593,6,5,372,441,88.0,54.0,62.0,12.382783747337808,195.0,60.0,88.2,53.45053788316821,195,54,73.9090909090909,39.40109492122948,1552.4462809917356,120,100,20,2,6399.48844909668,21008.014678955078,992.2981262207031,7271.5674913990015,63994.8844909668,27000.42724609375,992.2981262207031,12798.97689819336,10363.728943277089,49992.56134033203,26000.9765625,998.9738464355469,12498.140335083008,11145.556058167225,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.9090909090909,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,4.0,0.0,6627.323766744842,62.0,88.2,0,6,5,372,441
10.122.251.51,10.3.9.5,59997,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,65992.35534667969,11289.186392670308,166.68597358305152,90.91962195439174,75.76635162865979,6,5,372,373,88.0,54.0,62.0,12.382783747337808,127.0,60.0,74.6,26.30285155643775,127,54,67.72727272727273,20.915809197355124,437.47107438016525,120,100,20,2,6599.235534667969,21989.107131958008,0.0,7666.488461278143,65992.35534667969,26993.0362701416,0.0,13198.471069335938,11646.142530586663,42000.29373168945,24998.42643737793,1001.1196136474609,10500.073432922363,9525.382517955228,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,67.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,4.0,0.0,5352.353269481567,62.0,74.6,0,6,5,372,373
10.122.251.51,10.3.9.5,59998,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,66266.77513122559,12268.591588922909,165.9957041551685,90.54311135736464,75.45259279780386,6,5,372,441,88.0,54.0,62.0,12.382783747337808,195.0,60.0,88.2,53.45053788316821,195,54,73.9090909090909,39.40109492122948,1552.4462809917356,120,100,20,2,6626.677513122559,20008.087158203125,991.5828704833984,6679.119430006428,66266.77513122559,24006.84356689453,991.5828704833984,13253.355026245117,9873.625894493214,43992.75779724121,24991.750717163086,1991.27197265625,10998.189449310303,9080.00520290907,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.9090909090909,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,4.0,0.0,8367.97751455531,62.0,88.2,0,6,5,372,441
10.122.251.51,49.7.37.70,59999,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,56152.8205871582,182341.68636475573,498.6392438922903,231.5110775214205,267.1281663708698,13,15,3971,6268,1436.0,54.0,305.46153846153845,414.9870462083245,1416.0,60.0,417.8666666666667,509.11647215762156,1436,54,365.67857142857144,471.1222205369573,221956.1466836734,260,300,20,7,2079.734095820674,13359.546661376953,0.0,2813.211829593877,54151.77345275879,14423.608779907227,999.9275207519531,4512.647787729899,4367.528377487541,42793.27392578125,17993.450164794922,0.0,3056.662423270089,4911.701531369,0,0,0,0,1,0,0,0,0,0,0,1.1538461538461537,365.67857142857144,64240,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,4.0,2400.5,5.5,234082.07719521405,599543.0822639712,305.46153846153845,417.8666666666667,0,13,15,3971,6268
10.122.251.51,49.7.37.70,60000,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,1053217.4110412598,14726.304215447874,21.83784635430697,5.696829483732253,16.141016870574717,6,17,2126,13384,1436.0,54.0,354.3333333333333,505.85428292696656,1416.0,60.0,787.2941176470588,667.696282196865,1436,54,674.3478260869565,657.5833627890939,432415.87901701307,120,340,20,2,47873.51868369363,594911.5753173828,0.0,134591.8233257994,33136.844635009766,19145.25032043457,990.3907775878906,6627.368927001953,7114.411129708547,1036080.3604125977,594911.5753173828,0.0,64755.02252578735,154441.5847183347,0,0,0,0,1,0,0,0,0,0,0,2.8333333333333335,674.3478260869565,64240,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12454.0,16.0,0.0,12137.56078346447,354.3333333333333,787.2941176470588,0,6,17,2126,13384
10.122.251.51,10.3.9.5,60002,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,30008.316040039062,28692.046526409456,366.56505434437173,199.94457509693,166.6204792474417,6,5,373,488,89.0,54.0,62.166666666666664,12.733376963276038,242.0,60.0,97.6,72.2373864422018,242,54,78.27272727272727,52.64648984084298,2771.6528925619837,120,100,20,2,3000.8316040039062,7999.658584594727,1000.6427764892578,2142.999530935746,30008.316040039062,16000.032424926758,1001.8348693847656,6001.6632080078125,5404.3550703268875,25993.34716796875,12994.28939819336,2006.7691802978516,6498.3367919921875,4027.6154407231193,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,78.27272727272727,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,4.0,0.0,15847.302446718755,62.166666666666664,97.6,0,6,5,373,488
10.122.251.51,10.3.9.5,60003,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,32999.277114868164,33849.226336437656,333.3406353633073,181.82216474362215,151.51847061968513,6,5,373,744,89.0,54.0,62.166666666666664,12.733376963276038,498.0,60.0,148.8,174.61546323278475,498,54,101.54545454545455,125.7323012206805,15808.611570247933,120,100,20,2,3299.9277114868164,8007.76481628418,0.0,2795.4954711113674,32999.277114868164,16007.90023803711,998.7354278564453,6599.855422973633,5241.364247936342,28993.36814880371,12993.097305297852,0.0,7248.342037200928,4654.8678386183965,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,101.54545454545455,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,4.0,0.0,28874.511220384444,62.166666666666664,148.8,0,6,5,373,744
10.122.251.51,10.3.9.5,60004,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,30004.97817993164,31028.184537147397,366.60583234008743,199.96681764004768,166.63901470003972,6,5,373,558,89.0,54.0,62.166666666666664,12.733376963276038,312.0,60.0,111.6,100.22694248554127,312,54,84.63636363636364,72.528706200652,5260.413223140496,120,100,20,2,3000.497817993164,9010.31494140625,984.4303131103516,2533.6702623530823,30004.97817993164,9994.745254516602,999.45068359375,6000.995635986328,3741.9374429540553,18991.947174072266,9000.301361083984,999.9275207519531,4747.986793518066,3761.220418574969,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,84.63636363636364,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,4.0,0.0,25072.076236680237,62.166666666666664,111.6,0,6,5,373,558
10.122.251.51,10.3.9.5,60005,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,29007.673263549805,26682.59508330114,379.21000764381466,206.84182235117163,172.36818529264303,6,5,373,401,89.0,54.0,62.166666666666664,12.733376963276038,155.0,60.0,80.2,37.47212297161718,155,54,70.36363636363636,28.413417852303276,807.3223140495866,120,100,20,2,2900.7673263549805,12000.560760498047,0.0,3726.737168746386,29007.673263549805,13001.203536987305,996.3512420654297,5801.534652709961,4490.888168218901,17007.112503051758,8000.373840332031,0.0,4251.778125762939,3765.2222660485454,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,70.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,4.0,0.0,13212.32961855097,62.166666666666664,80.2,0,6,5,373,401
10.122.251.51,10.3.9.5,60006,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,32008.886337280273,22681.201474805406,343.6545678000819,187.44794607277197,156.20662172730997,6,5,373,353,89.0,54.0,62.166666666666664,12.733376963276038,107.0,60.0,70.6,18.347751905887545,107,54,66.0,16.096301099659794,259.09090909090907,120,100,20,2,3200.8886337280273,5990.743637084961,1009.2258453369141,1466.3147310161553,32008.886337280273,16997.814178466797,1009.2258453369141,6401.777267456055,5496.327440128831,27994.155883789062,13994.693756103516,3000.497817993164,6998.538970947266,4299.146553736218,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,66.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4.0,0.0,5071.6234204162265,62.166666666666664,70.6,0,6,5,373,353
10.122.251.51,10.3.9.5,60007,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,32001.972198486328,24186.00938715301,343.72881557969396,187.48844486165123,156.2403707180427,6,5,373,401,89.0,54.0,62.166666666666664,12.733376963276038,155.0,60.0,80.2,37.47212297161718,155,54,70.36363636363636,28.413417852303276,807.3223140495866,120,100,20,2,3200.197219848633,8995.294570922852,1000.8811950683594,2674.2745942367947,32001.972198486328,19001.245498657227,1000.8811950683594,6400.394439697266,6681.38198099814,28007.26890563965,13000.249862670898,1999.3782043457031,7001.817226409912,3936.8409439113466,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,70.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,4.0,0.0,7929.622775800712,62.166666666666664,80.2,0,6,5,373,401
10.122.251.51,49.7.36.224,60008,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,74672.93739318848,130743.48406295,281.2263817803902,120.5255921915958,160.7007895887944,9,12,3130,6633,1436.0,54.0,347.77777777777777,464.2041643208724,1416.0,60.0,552.75,572.4433196104804,1436,54,464.9047619047619,538.4163643555939,289892.18140589574,180,240,20,4,3733.646869659424,28603.315353393555,0.0,7378.191134919641,74672.93739318848,29581.308364868164,999.6891021728516,9334.11717414856,10380.620289560899,67695.61767578125,29132.843017578125,0.0,6154.147061434659,10210.748550680682,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,464.9047619047619,64240,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.5,5.5,0.0,163132.4576875993,347.77777777777777,552.75,0,9,12,3130,6633
10.122.251.51,10.3.9.5,60009,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,50989.389419555664,16199.448736352371,215.73115750590327,117.67154045776542,98.05961704813784,6,5,372,454,88.0,54.0,62.0,12.382783747337808,208.0,60.0,90.8,58.64605698595601,208,54,75.0909090909091,43.04216652508971,1852.6280991735534,120,100,20,2,5098.938941955566,17007.827758789062,1000.1659393310547,4829.421646775851,50989.389419555664,20000.696182250977,1000.1659393310547,10197.877883911133,7676.9227743695465,30983.686447143555,15995.025634765625,1988.1725311279297,7745.921611785889,5675.076502767077,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,75.0909090909091,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,4.0,0.0,11475.341403279941,62.0,90.8,0,6,5,372,454
10.122.251.51,10.3.9.5,60010,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,57021.141052246094,18975.418240203377,192.9109063236942,105.22413072201502,87.68677560167919,6,5,372,710,88.0,54.0,62.0,12.382783747337808,464.0,60.0,142.0,161.01676931301287,464,54,98.36363636363636,115.99629518164693,13455.140495867767,120,100,20,2,5702.114105224609,14993.19076538086,993.9670562744141,4559.287330446515,57021.141052246094,28990.26870727539,993.9670562744141,11404.228210449219,9849.122152103606,44991.73164367676,16000.986099243164,3000.020980834961,11247.93291091919,5116.376206103078,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,98.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,4.0,0.0,14763.331951708939,62.0,142.0,0,6,5,372,710
10.122.251.51,10.3.9.5,60011,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,54998.63624572754,16291.313042686654,200.00495922941204,109.09361412513384,90.9113451042782,6,5,372,524,88.0,54.0,62.0,12.382783747337808,278.0,60.0,104.8,86.63117221878046,278,54,81.45454545454545,62.842318741381504,3949.157024793389,120,100,20,2,5499.863624572754,12994.050979614258,992.7749633789062,5021.84568864045,54998.63624572754,27984.142303466797,992.7749633789062,10999.727249145508,10055.355762579162,42991.87660217285,15999.317169189453,1001.1196136474609,10747.969150543213,5803.272351995058,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,81.45454545454545,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,4.0,0.0,8965.433626286269,62.0,104.8,0,6,5,372,524
10.122.251.51,10.3.9.5,60012,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,41990.28015136719,19218.73340903929,261.96538723597547,142.89021121962298,119.07517601635249,6,5,374,433,90.0,54.0,62.333333333333336,13.085190950927014,187.0,60.0,86.6,50.25375607852611,187,54,73.36363636363636,37.246775887982395,1387.3223140495866,120,100,20,2,4199.028015136719,14999.3896484375,991.8212890625,4536.246390287093,41990.28015136719,31002.044677734375,991.8212890625,8398.056030273438,11413.91875708329,36994.218826293945,15001.296997070312,3000.7362365722656,9248.554706573486,5762.47304097041,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,4.0,0.0,6865.845346631254,62.333333333333336,86.6,0,6,5,374,433
10.122.251.51,10.3.9.5,60013,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,39991.85562133789,18978.8642764311,275.05600400624786,150.03054763977156,125.02545636647629,6,5,374,385,90.0,54.0,62.333333333333336,13.085190950927014,139.0,60.0,77.0,31.086974764360715,139,54,69.0,24.20743687382041,586.0,120,100,20,2,3999.185562133789,15000.104904174805,999.9275207519531,4449.843016244904,39991.85562133789,27993.440628051758,1006.1264038085938,7998.371124267578,10056.978649345345,35001.03950500488,15007.734298706055,999.9275207519531,8750.25987625122,6342.576898672242,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,69.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,4.0,0.0,5151.7244866321635,62.333333333333336,77.0,0,6,5,374,385
10.122.251.51,10.3.9.5,60014,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,31994.342803955078,21691.334754161886,343.8107814060241,187.53315349419498,156.27762791182914,6,5,365,329,81.0,54.0,60.833333333333336,9.973576200251452,83.0,60.0,65.8,8.908422980528035,83,54,63.09090909090909,9.820706746041017,96.44628099173555,120,100,20,2,3199.434280395508,8995.532989501953,0.0,2600.8246189194765,31994.342803955078,11992.931365966797,0.0,6398.868560791016,4220.53193605852,20998.477935791016,12006.998062133789,984.9071502685547,5249.619483947754,4151.682286546433,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,63.09090909090909,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0,5227.170683849071,60.833333333333336,65.8,0,6,5,365,329
10.122.251.51,10.3.9.5,60015,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,31994.342803955078,23691.688391433298,343.8107814060241,187.53315349419498,156.27762791182914,6,5,365,393,81.0,54.0,60.833333333333336,9.973576200251452,147.0,60.0,78.6,34.27885645700568,147,54,68.9090909090909,25.819142107621502,666.6280991735537,120,100,20,2,3199.434280395508,9994.745254516602,999.6891021728516,2854.7614386847476,31994.342803955078,14992.713928222656,1000.8811950683594,6398.868560791016,5638.183835303793,20999.670028686523,10006.66618347168,2994.537353515625,5249.917507171631,2865.751280158761,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,68.9090909090909,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,4.0,0.0,10097.33113559469,60.833333333333336,78.6,0,6,5,365,393
10.122.251.51,10.3.9.5,60016,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,32008.647918701172,25211.936538203703,343.65712753437515,187.44934229147734,156.20778524289778,6,5,374,433,90.0,54.0,62.333333333333336,13.085190950927014,187.0,60.0,86.6,50.25375607852611,187,54,73.36363636363636,37.246775887982395,1387.3223140495866,120,100,20,2,3200.864791870117,10007.858276367188,999.45068359375,3458.287570674874,32008.647918701172,13993.263244628906,999.45068359375,6401.729583740234,5275.382736603625,19991.87469482422,12992.620468139648,999.9275207519531,4997.968673706055,4895.899093715429,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,4.0,0.0,21573.72701570324,62.333333333333336,86.6,0,6,5,374,433
10.122.251.51,10.3.9.5,60017,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,27995.586395263672,27111.416395564716,392.9190781965901,214.31949719814006,178.59958099845002,6,5,374,385,90.0,54.0,62.333333333333336,13.085190950927014,139.0,60.0,77.0,31.086974764360715,139,54,69.0,24.20743687382041,586.0,120,100,20,2,2799.558639526367,6008.386611938477,997.3049163818359,1781.6378394154322,27995.586395263672,13998.50845336914,1001.8348693847656,5599.117279052734,4674.483039937934,26000.9765625,12001.03759765625,1992.940902709961,6500.244140625,4153.345115329258,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,69.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,4.0,0.0,7357.174931880109,62.333333333333336,77.0,0,6,5,374,385
10.122.251.51,10.3.9.5,60018,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,25991.439819335938,31048.68393630293,423.21626183312543,230.84523372715933,192.3710281059661,6,5,374,433,90.0,54.0,62.333333333333336,13.085190950927014,187.0,60.0,86.6,50.25375607852611,187,54,73.36363636363636,37.246775887982395,1387.3223140495866,120,100,20,2,2599.1439819335938,8001.3275146484375,0.0,2244.324676742334,25991.439819335938,12007.23648071289,0.0,5198.2879638671875,3972.0245007648427,21991.252899169922,12992.85888671875,998.7354278564453,5497.8132247924805,4714.7284039352835,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,4.0,0.0,16780.772190133008,62.333333333333336,86.6,0,6,5,374,433
10.122.251.51,49.7.36.224,60019,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:18:03,150051.59378051758,122224.6264629895,219.9243551406027,93.30124157480115,126.62311356580156,14,19,5832,12508,1436.0,54.0,416.57142857142856,543.4737100075658,1416.0,60.0,658.3157894736842,612.3585166457532,1436,54,555.7575757575758,596.221233614088,355479.75941230485,280,380,20,8,4689.112305641174,109039.5450592041,0.0,18785.797504532722,150051.59378051758,109039.5450592041,990.1523590087891,11542.430290809045,28255.315382809782,146039.9627685547,115040.77911376953,0.0,8113.331264919705,26111.114082410866,0,0,0,0,1,0,0,0,0,0,0,1.3571428571428572,555.7575757575758,64240,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3823.3333333333335,6.0,0.0,1041200.4518991451,416.57142857142856,658.3157894736842,0,14,19,5832,12508
