src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.122.251.51,10.3.9.5,61074,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,40000.20027,20274.89849,274.9986231,149.999249,124.9993742,6,5,368,443,84,54,61.33333333,10.99494833,197,60,88.6,54.24979263,197,54,73.72727273,39.84992508,1588.016529,120,100,20,2,4000.020027,12000.08392,999.4506836,3376.454594,40000.20027,16999.95995,999.9275208,8000.040054,6693.350771,32999.51553,16999.95995,1000.165939,8249.878883,6533.495032,0,0,0,0,1,0,0,0,0,0,0,0.833333333,73.72727273,64240,58,0,0,0,0,0,0,0,0,0,0,161,4,0,7666.700091,61.33333333,88.6,0,6,5,368,443,normal
10.122.251.51,10.3.9.5,61075,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,48999.54796,19163.4421,224.4918669,122.4501092,102.0417577,6,5,368,571,84,54,61.33333333,10.99494833,325,60,114.2,105.4256136,325,54,85.36363636,76.22964435,5810.958678,120,100,20,2,4899.954796,23000.47874,0,6456.97717,48999.54796,25000.09537,0,9799.909592,9325.339002,43999.91035,27000.42725,1000.404358,10999.97759,10559.53338,0,0,0,0,1,0,0,0,0,0,0,0.833333333,85.36363636,64240,58,0,0,0,0,0,0,0,0,0,0,289,4,0,9633.265962,61.33333333,114.2,0,6,5,368,571,normal
10.122.251.51,10.3.9.5,61076,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,49999.7139,18040.10323,220.0012589,120.0006866,100.0005722,6,5,368,534,84,54,61.33333333,10.99494833,288,60,106.8,90.62979642,288,54,82,65.66582064,4312,120,100,20,2,4999.97139,18999.81499,0,5761.874126,49999.7139,20998.23952,0,9999.94278,8555.50338,39001.46484,22001.74332,0,9750.366211,8258.226147,0,0,0,0,1,0,0,0,0,0,0,0.833333333,82,64240,58,0,0,0,0,0,0,0,0,0,0,252,4,0,9332.773595,61.33333333,106.8,0,6,5,368,534,normal
10.122.251.51,10.3.9.6,61078,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,54000.13924,17166.6224,203.7031785,111.1108246,92.59235385,6,5,390,537,106,54,65,18.82374387,291,60,107.4,91.82940705,291,54,84.27272727,66.87313757,4472.016529,120,100,20,2,5400.013924,19000.05341,999.9275208,5238.328684,54000.13924,25000.09537,999.9275208,10800.02785,9130.816023,32000.30327,17999.88747,999.9275208,8000.075817,7314.352667,0,0,0,0,1,0,0,0,0,0,0,0.833333333,84.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,255,4,0,18213.74476,65,107.4,0,6,5,390,537,normal
10.122.251.51,10.3.9.6,61079,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,48000.09727,18062.4634,229.1662022,124.9997467,104.1664556,6,5,390,477,106,54,65,18.82374387,231,60,95.4,67.83981132,231,54,78.81818182,50.14310101,2514.330579,120,100,20,2,4800.009727,12000.08392,0,3571.335256,48000.09727,18000.12589,0,9600.019455,7058.018009,32999.99237,19999.98093,1999.855042,8249.998093,7154.562806,0,0,0,0,1,0,0,0,0,0,0,0.833333333,78.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,195,4,0,14999.9868,65,95.4,0,6,5,390,477,normal
10.122.251.51,10.3.9.6,61080,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,47000.16975,19723.33302,234.0417079,127.6591134,106.3825945,6,5,390,537,106,54,65,18.82374387,291,60,107.4,91.82940705,291,54,84.27272727,66.87313757,4472.016529,120,100,20,2,4700.016975,14000.17738,999.6891022,3951.058152,47000.16975,18000.12589,999.6891022,9400.033951,6406.266452,31000.13733,18000.12589,999.9275208,7750.034332,6869.429674,0,0,0,0,1,0,0,0,0,0,0,0.833333333,84.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,255,4,0,19615.36735,65,107.4,0,6,5,390,537,normal
10.122.251.51,10.3.9.5,61084,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,35000.32425,21942.65386,314.2828027,171.4269833,142.8558194,6,5,371,397,87,54,61.83333333,12.033518,151,60,79.4,35.87533972,151,54,69.81818182,27.21235743,740.5123967,120,100,20,2,3500.032425,7999.897003,999.6891022,2459.58375,35000.32425,15000.34332,999.6891022,7000.06485,5176.98461,29000.28229,13999.93896,1000.642776,7250.070572,5068.039877,0,0,0,0,1,0,0,0,0,0,0,0.833333333,69.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,115,4,0,7666.491195,61.83333333,79.4,0,6,5,371,397,normal
10.122.251.51,10.3.9.5,61083,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,37078.14217,19849.96974,296.6707434,161.8204055,134.8503379,6,5,371,365,87,54,61.83333333,12.033518,119,60,73,23.11709324,119,54,66.90909091,18.78323501,352.8099174,120,100,20,2,3707.814217,12004.61388,995.6359863,3576.876656,37078.14217,16000.03242,998.0201721,7415.628433,5617.332147,30999.42207,18004.41742,995.6359863,7749.855518,6872.095805,0,0,0,0,1,0,0,0,0,0,0,0.833333333,66.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,83,4,0,6387.069663,61.83333333,73,0,6,5,371,365,normal
10.122.251.51,10.3.9.5,61085,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,39608.95538,20879.11665,277.7149736,151.4808947,126.2340789,6,5,371,456,87,54,61.83333333,12.033518,210,60,91.2,59.44543717,210,54,75.18181818,43.57818091,1899.057851,120,100,20,2,3960.895538,15000.34332,0,4982.423261,39608.95538,16000.03242,0,7921.791077,6396.247248,23609.16138,11999.60709,999.6891022,5902.290344,4974.544442,0,0,0,0,1,0,0,0,0,0,0,0.833333333,75.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,174,4,0,14987.65548,61.83333333,91.2,0,6,5,371,456,normal
10.122.251.51,10.3.9.5,61086,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,33000.23079,22666.50815,333.3310021,181.8169103,151.5140919,6,5,377,371,93,54,62.83333333,14.14704524,125,60,74.2,25.50607771,125,54,68,20.90237046,436.9090909,120,100,20,2,3300.023079,11999.13025,0,3715.999405,33000.23079,15999.31717,0,6600.046158,5986.340583,29000.04387,15999.55559,999.9275208,7250.010967,6138.829352,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68,64240,58,0,0,0,0,0,0,0,0,0,0,89,4,0,6845.896714,62.83333333,74.2,0,6,5,377,371,normal
10.122.251.51,10.3.9.5,61087,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,38000.34523,20526.12931,289.4710544,157.8933024,131.577752,6,5,377,403,93,54,62.83333333,14.14704524,157,60,80.6,38.27061536,157,54,70.90909091,29.20913476,853.1735537,120,100,20,2,3800.034523,10001.65939,999.6891022,3709.793045,38000.34523,15000.1049,999.6891022,7600.069046,5642.878643,25999.78447,13001.44196,999.9275208,6499.946117,4770.443798,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,121,4,0,9308.87918,62.83333333,80.6,0,6,5,377,403,normal
10.122.251.51,10.3.9.5,61088,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,33000.23079,25424.06462,333.3310021,181.8169103,151.5140919,6,5,377,462,93,54,62.83333333,14.14704524,216,60,92.4,61.84367389,216,54,76.27272727,45.43545053,2064.380165,120,100,20,2,3300.023079,8000.135422,1996.040344,2368.48064,33000.23079,14999.86649,1996.040344,6600.046158,5122.328001,29000.28229,13999.93896,1999.855042,7250.070572,4968.729469,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,180,4,0,11999.72535,62.83333333,92.4,0,6,5,377,462,normal
10.122.251.51,10.3.9.5,61089,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,44651.50833,16953.51464,223.9566002,111.9783001,111.9783001,5,5,314,443,84,54,62.8,11.49608629,197,60,88.6,54.24979263,197,54,75.7,41.27965601,1704.01,100,100,20,2,4961.278703,9653.806686,999.6891022,3344.235414,44651.50833,17999.64905,1999.378204,11162.87708,6004.969861,33997.77412,14997.95914,999.6891022,8499.443531,5171.532869,0,0,0,0,1,0,0,0,0,0,0,1,75.7,64240,58,0,0,0,0,0,0,0,0,0,0,161,4,0,8473.766724,62.8,88.6,0,5,5,314,443,normal
10.122.251.51,10.3.9.5,61090,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,48651.69525,19300.45798,226.0969519,123.3256101,102.7713418,6,5,368,571,84,54,61.33333333,10.99494833,325,60,114.2,105.4256136,325,54,85.36363636,76.22964435,5810.958678,120,100,20,2,4865.169525,11651.51596,999.6891022,3633.804384,48651.69525,20002.36511,999.9275208,9730.33905,6742.854362,36000.01335,18000.3643,999.6891022,9000.003338,6041.75598,0,0,0,0,1,0,0,0,0,0,0,0.833333333,85.36363636,64240,58,0,0,0,0,0,0,0,0,0,0,289,4,0,16055.8686,61.33333333,114.2,0,6,5,368,571,normal
10.122.251.51,10.3.9.5,61091,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,45651.43585,16165.97564,240.9562765,131.4306963,109.5255802,6,5,372,366,88,54,62,12.38278375,120,60,73.2,23.51510153,120,54,67.09090909,19.1332863,366.0826446,120,100,20,2,4565.143585,9651.660919,999.9275208,2621.543857,45651.43585,18002.51007,999.9275208,9130.28717,6190.232033,33999.91989,16000.03242,3000.259399,8499.979973,4821.784937,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,84,4,0,4666.695842,62,73.2,0,6,5,372,366,normal
10.122.251.51,10.3.9.5,61092,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,44651.50833,17244.65822,246.3522602,134.3739601,111.9783001,6,5,372,398,88,54,62,12.38278375,152,60,79.6,36.27450896,152,54,70,27.54170392,758.5454545,120,100,20,2,4465.150833,11000.1564,999.6891022,3368.72303,44651.50833,19000.29182,999.6891022,8930.301666,6261.174669,33999.44305,18999.33815,1000.404358,8499.860764,6576.114385,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70,64240,58,0,0,0,0,0,0,0,0,0,0,116,4,0,7733.27925,62,79.6,0,6,5,372,398,normal
10.122.251.51,10.3.9.5,61093,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,51000.35667,14666.56409,215.6847661,117.6462361,98.03853004,6,5,377,371,93,54,62.83333333,14.14704524,125,60,74.2,25.50607771,125,54,68,20.90237046,436.9090909,120,100,20,2,5100.035667,17000.19836,0,6073.749793,51000.35667,23000.00191,0,10200.07133,9195.718915,43999.91035,21000.14687,999.6891022,10999.97759,9055.413366,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68,64240,58,0,0,0,0,0,0,0,0,0,0,89,4,0,3869.605009,62.83333333,74.2,0,6,5,377,371,normal
10.122.251.51,10.3.9.5,61094,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,50999.403,15294.29668,215.6887993,117.648436,98.04036334,6,5,377,403,93,54,62.83333333,14.14704524,157,60,80.6,38.27061536,157,54,70.90909091,29.20913476,853.1735537,120,100,20,2,5099.9403,18000.12589,999.9275208,6300.076184,50999.403,21000.14687,1000.165939,10199.8806,8658.023978,43999.91035,22000.07439,1004.457474,10999.97759,9565.530979,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,121,4,0,5500.041008,62.83333333,80.6,0,6,5,377,403,normal
10.122.251.51,10.3.9.5,61096,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,53999.90082,13777.80308,203.7040778,111.1113152,92.59276266,6,5,375,369,91,54,62.5,13.43812983,123,60,73.8,24.70951234,123,54,67.63636364,20.19123449,407.6859504,120,100,20,2,5399.990082,16999.95995,998.0201721,5257.899971,53999.90082,26999.95041,999.6891022,10799.98016,9600.124761,39997.57767,19997.35832,999.6891022,9999.394417,8154.023346,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,87,4,0,4349.952293,62.5,73.8,0,6,5,375,369,normal
10.122.251.51,10.3.9.5,61095,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,55999.27902,14982.33575,196.4311004,107.1442366,89.28686382,6,5,377,462,93,54,62.83333333,14.14704524,216,60,92.4,61.84367389,216,54,76.27272727,45.43545053,2064.380165,120,100,20,2,5599.927902,17000.19836,999.6891022,5238.134709,55999.27902,25000.09537,999.9275208,11199.8558,8424.315676,42000.05531,23000.24033,999.6891022,10500.01383,9340.91381,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,180,4,0,9473.776462,62.83333333,92.4,0,6,5,377,462,normal
10.122.251.51,10.3.9.5,61097,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,54999.82834,14109.13495,200.0006242,109.0912496,90.90937465,6,5,375,401,91,54,62.5,13.43812983,155,60,80.2,37.47212297,155,54,70.54545455,28.53821564,814.4297521,120,100,20,2,5499.982834,15999.79401,999.6891022,5731.471726,54999.82834,20000.21935,1000.165939,10999.96567,7720.155563,37000.41771,21000.38528,999.6891022,9250.104427,8613.497118,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,119,4,0,7437.484928,62.5,80.2,0,6,5,375,401,normal
10.122.251.51,10.3.9.5,61098,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,56000.2327,14910.65233,196.4277552,107.1424119,89.28534328,6,5,375,460,91,54,62.5,13.43812983,214,60,92,61.04424625,214,54,75.90909091,44.81163515,2008.082645,120,100,20,2,5600.02327,19999.98093,0,6974.23604,56000.2327,25000.33379,0,11200.04654,9662.255884,39000.27275,23000.00191,999.6891022,9750.068188,8466.812469,0,0,0,0,1,0,0,0,0,0,0,0.833333333,75.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,178,4,0,11124.81168,62.5,92,0,6,5,375,460,normal
10.122.251.51,180.213.179.224,60879,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,1001.358032,107853.5314,1997.287619,1997.287619,0,2,0,108,0,54,54,54,0,0,0,0,0,54,54,54,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,0,108,0,normal
10.122.251.51,10.3.9.5,61102,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,26000.02289,31346.12625,423.0765506,230.7690276,192.307523,6,5,374,441,90,54,62.33333333,13.08519095,195,60,88.2,53.45053788,195,54,74.09090909,39.47025242,1557.900826,120,100,20,2,2600.002289,6999.254227,1000.165939,1743.340315,26000.02289,16000.27084,1000.881195,5200.004578,5491.85168,23000.24033,11000.1564,2000.09346,5750.060081,3562.044955,0,0,0,0,1,0,0,0,0,0,0,0.833333333,74.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,159,4,0,13249.90734,62.33333333,88.2,0,6,5,374,441,normal
10.122.251.51,10.3.9.5,61101,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,26999.95041,29000.05326,407.4081557,222.2226304,185.1855253,6,5,374,409,90,54,62.33333333,13.08519095,163,60,81.8,40.66644809,163,54,71.18181818,30.64405083,939.0578512,120,100,20,2,2699.995041,3999.948502,999.9275208,1004.947955,26999.95041,10999.67957,999.9275208,5399.990082,3610.948493,20999.90845,7999.897003,2000.09346,5249.977112,2384.862607,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,127,4,0,9769.222169,62.33333333,81.8,0,6,5,374,409,normal
10.122.251.51,10.3.9.5,61103,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,28000.35477,30071.04756,392.8521653,214.2829993,178.5691661,6,5,374,468,90,54,62.33333333,13.08519095,222,60,93.6,64.24204231,222,54,76.54545455,47.02874099,2211.702479,120,100,20,2,2800.035477,8000.37384,999.6891022,2181.978351,28000.35477,9000.301361,999.9275208,5600.070953,3441.984012,23000.47874,11000.1564,1000.165939,5750.119686,4322.897581,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,186,4,0,15499.58365,62.33333333,93.6,0,6,5,374,468,normal
10.122.251.51,10.3.9.5,61105,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,45006.99043,16397.45277,244.4064776,133.3126242,111.0938535,6,5,372,366,88,54,62,12.38278375,120,60,73.2,23.51510153,120,54,67.09090909,19.1332863,366.0826446,120,100,20,2,4500.699043,15000.1049,998.4970093,4387.759729,45006.99043,27000.18883,999.9275208,9001.398087,9528.468303,40001.8692,18999.81499,1000.165939,10000.4673,7648.816593,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,84,4,0,3999.608759,62,73.2,0,6,5,372,366,normal
10.122.251.51,10.3.9.5,61106,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,44006.58607,17497.38093,249.9625847,136.343228,113.6193567,6,5,372,398,88,54,62,12.38278375,152,60,79.6,36.27450896,152,54,70,27.54170392,758.5454545,120,100,20,2,4400.658607,15000.1049,999.9275208,4340.327807,44006.58607,25000.09537,999.9275208,8801.317215,8634.337935,38999.79591,20999.90845,999.9275208,9749.948978,8926.797888,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70,64240,58,0,0,0,0,0,0,0,0,0,0,116,4,0,6444.484734,62,79.6,0,6,5,372,398,normal
10.122.251.51,10.3.9.5,61107,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,47005.8918,15700.15953,234.0132179,127.6435734,106.3696445,6,5,372,366,88,54,62,12.38278375,120,60,73.2,23.51510153,120,54,67.09090909,19.1332863,366.0826446,120,100,20,2,4700.58918,14011.14464,989.4371033,4341.144468,47005.8918,20999.90845,994.2054749,9401.17836,7337.897948,36000.25177,19011.25908,989.4371033,9000.062943,7355.27002,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,84,4,0,4944.3779,62,73.2,0,6,5,372,366,normal
10.122.251.51,10.3.9.5,61108,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,45994.99702,16740.95119,239.1564455,130.4489703,108.7074752,6,5,372,398,88,54,62,12.38278375,152,60,79.6,36.27450896,152,54,70,27.54170392,758.5454545,120,100,20,2,4599.499702,15000.34332,0,4841.049366,45994.99702,20999.90845,0,9198.999405,7332.730519,36000.01335,20000.45776,0,9000.003338,8689.26699,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70,64240,58,0,0,0,0,0,0,0,0,0,0,116,4,0,7250.20138,62,79.6,0,6,5,372,398,normal
10.122.251.51,220.181.38.150,61065,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,1513487.577,313.1839383,5.285804865,2.642902433,2.642902433,4,4,228,246,66,54,57,5.196152423,66,60,61.5,2.598076211,66,54,59.25,4.683748499,21.9375,80,80,20,0,216212.5111,1508486.032,0,527568.5688,5001.544952,3001.213074,1000.165939,1667.181651,943.3026655,1512487.411,1509487.867,999.9275208,504162.4705,710872.5226,0,0,0,0,1,0,0,0,0,0,0,1,59.25,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61.5,0,4,4,228,246,normal
10.122.251.51,10.3.9.5,61112,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,31999.58801,24312.81302,343.7544257,187.502414,156.2520117,6,5,376,402,92,54,62.66666667,13.79210724,156,60,80.4,37.87136121,156,54,70.72727273,28.87304786,833.6528926,120,100,20,2,3199.958801,10999.91798,998.4970093,3681.29158,31999.58801,15004.87328,998.4970093,6399.917603,5643.273429,29000.04387,15000.1049,999.9275208,7250.010967,6339.341254,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.72727273,64240,58,0,0,0,0,0,0,0,0,0,0,120,4,0,8571.46594,62.66666667,80.4,0,6,5,376,402,normal
10.122.251.51,10.3.9.5,61111,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,36000.01335,20722.21454,305.5554422,166.6666049,138.8888374,6,5,376,370,92,54,62.66666667,13.79210724,124,60,74,25.10776772,124,54,67.81818182,20.54625903,422.1487603,120,100,20,2,3600.001335,11000.1564,999.9275208,2972.537109,36000.01335,19999.98093,1004.934311,7200.00267,6614.545844,30999.89891,18000.12589,999.9275208,7749.974728,6869.271326,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,88,4,0,6769.348959,62.66666667,74,0,6,5,376,370,normal
10.122.251.51,10.3.9.5,61114,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,34000.15831,22646.95338,323.5279054,176.4697666,147.0581388,6,5,372,398,88,54,62,12.38278375,152,60,79.6,36.27450896,152,54,70,27.54170392,758.5454545,120,100,20,2,3400.015831,10000.22888,0,3200.063111,34000.15831,16999.95995,0,6800.031662,6615.131892,23999.92943,14000.17738,1999.855042,5999.982357,4899.111081,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70,64240,58,0,0,0,0,0,0,0,0,0,0,116,4,0,11600.28764,62,79.6,0,6,5,372,398,normal
10.122.251.51,10.3.9.5,61113,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,38003.44467,19419.29229,289.447446,157.8804251,131.5670209,6,5,372,366,88,54,62,12.38278375,120,60,73.2,23.51510153,120,54,67.09090909,19.1332863,366.0826446,120,100,20,2,3800.344467,9000.301361,999.9275208,2959.589488,38003.44467,13999.93896,999.9275208,7600.688934,5004.030449,27000.18883,16000.27084,999.9275208,6750.047207,6260.131008,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,84,4,0,7636.420574,62,73.2,0,6,5,372,366,normal
184.26.253.25,10.122.251.51,443,57040,10:4f:58:6c:24:00,a0:02:a5:91:85:93,17,2024/9/2 17:11,0,0,0,0,0,1,0,108,0,108,108,108,0,0,0,0,0,108,108,108,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,1,0,108,0,normal
10.122.251.51,10.3.9.5,61116,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,25000.09537,31119.88129,439.9983215,239.9990845,199.9992371,6,5,376,402,92,54,62.66666667,13.79210724,156,60,80.4,37.87136121,156,54,70.72727273,28.87304786,833.6528926,120,100,20,2,2500.009537,6999.969482,999.212265,2109.349483,25000.09537,10999.20273,999.9275208,5000.019073,4194.794944,20999.19319,8999.347687,999.9275208,5249.798298,3344.676642,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.72727273,64240,58,0,0,0,0,0,0,0,0,0,0,120,4,0,10000.12875,62.66666667,80.4,0,6,5,376,402,normal
10.122.251.51,10.3.9.5,61115,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,27000.18883,27629.4364,407.4045582,222.2206681,185.1838901,6,5,376,370,92,54,62.66666667,13.79210724,124,60,74,25.10776772,124,54,67.81818182,20.54625903,422.1487603,120,100,20,2,2700.018883,6000.28038,997.7817535,1846.829607,27000.18883,11000.1564,997.7817535,5400.037766,3611.550791,22999.76349,12000.08392,999.9275208,5749.940872,4493.03629,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,88,4,0,8000.23305,62.66666667,74,0,6,5,376,370,normal
10.122.251.51,10.3.9.5,61117,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,28000.11635,29892.73293,392.8555104,214.2848239,178.5706866,6,5,376,461,92,54,62.66666667,13.79210724,215,60,92.2,61.44395821,215,54,76.09090909,45.12297247,2036.082645,120,100,20,2,2800.011635,7999.897003,999.6891022,2441.112764,28000.11635,11001.11008,999.9275208,5600.02327,4079.511507,19000.53024,9000.301361,999.9275208,4750.132561,3344.992942,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,179,4,0,17899.59031,62.66666667,92.2,0,6,5,376,461,normal
10.122.251.51,10.3.9.5,61119,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:11,31000.37575,24064.22445,354.8344088,193.5460411,161.2883676,6,5,376,370,92,54,62.66666667,13.79210724,124,60,74,25.10776772,124,54,67.81818182,20.54625903,422.1487603,120,100,20,2,3100.037575,9000.062943,0,2737.6167,31000.37575,16999.95995,999.9275208,6200.07515,5775.853684,28000.8316,13000.24986,993.2518005,7000.207901,4744.695868,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,88,4,0,5866.43915,62.66666667,74,0,6,5,376,370,normal
